id,flight_date,flight_status,flight_number,flight_iata,flight_icao,airline_name,airline_iata,airline_icao,depart_airport,depart_timezone,depart_iata,depart_icao,depart_terminal,depart_gate,depart_delay,depart_scheduled,depart_estimated,depart_actual,depart_estimated_runway,depart_actual_runway,arrival_airport,arrival_timezone,arrival_iata,arrival_icao,arrival_terminal,arrival_gate,arrival_baggage,arrival_delay,arrival_scheduled,arrival_estimated,arrival_actual,arrival_estimated_runway,arrival_actual_runway,aircraft_registration,aircraft_iata,aircraft_icao,aircraft_icao24
2024-04-16DL6713None,2024-04-16,scheduled,6713,DL6713,DAL6713,Delta Air Lines,DL,DAL,Jose Maria Cordova,America/Bogota,MDE,SKRG,1,5,84,2024-04-16T18:34:00+00:00,2024-04-16T18:34:00+00:00,2024-04-16T19:57:00+00:00,2024-04-16T19:57:00+00:00,2024-04-16T19:57:00+00:00,El Nuevo Dorado International,America/Bogota,BOG,SKBO,1,,09,62,2024-04-16T19:29:00+00:00,2024-04-16T19:29:00+00:00,,,,None,None,None,None
2024-04-16DL2545None,2024-04-16,landed,2545,DL2545,DAL2545,Delta Air Lines,DL,DAL,Greenville Spartanburg International Airport,America/New_York,GSP,KGSP,,B4,15,2024-04-16T19:59:00+00:00,2024-04-16T19:59:00+00:00,2024-04-16T19:53:00+00:00,2024-04-16T19:53:00+00:00,2024-04-16T19:53:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B12,5,,2024-04-16T21:03:00+00:00,2024-04-16T21:03:00+00:00,2024-04-16T20:22:00+00:00,2024-04-16T20:22:00+00:00,2024-04-16T20:22:00+00:00,None,None,None,None
2024-04-16DL8025None,2024-04-16,landed,8025,DL8025,DAL8025,Delta Air Lines,DL,DAL,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,72,36,2024-04-16T16:50:00+00:00,2024-04-16T16:50:00+00:00,2024-04-16T17:26:00+00:00,2024-04-16T17:26:00+00:00,2024-04-16T17:26:00+00:00,General Juan N. Alvarez International,America/Mexico_City,ACA,MMAA,2,,,1,2024-04-16T18:06:00+00:00,2024-04-16T18:06:00+00:00,2024-04-16T18:03:00+00:00,2024-04-16T18:03:00+00:00,2024-04-16T18:03:00+00:00,None,None,None,None
2024-04-16DL4903None,2024-04-16,landed,4903,DL4903,DAL4903,Delta Air Lines,DL,DAL,Kansas City International Airport,America/Chicago,MCI,KMCI,,B46,8,2024-04-16T19:00:00+00:00,2024-04-16T19:00:00+00:00,2024-04-16T19:08:00+00:00,2024-04-16T19:08:00+00:00,2024-04-16T19:08:00+00:00,La Guardia,America/New_York,LGA,KLGA,C,71,5,,2024-04-16T22:51:00+00:00,2024-04-16T22:51:00+00:00,2024-04-16T22:23:00+00:00,2024-04-16T22:23:00+00:00,2024-04-16T22:23:00+00:00,None,None,None,None
2024-04-16DL1263None,2024-04-16,landed,1263,DL1263,DAL1263,Delta Air Lines,DL,DAL,Kansas City International Airport,America/Chicago,MCI,KMCI,,B42,32,2024-04-16T18:15:00+00:00,2024-04-16T18:15:00+00:00,2024-04-16T18:46:00+00:00,2024-04-16T18:46:00+00:00,2024-04-16T18:46:00+00:00,Salt Lake City International,America/Denver,SLC,KSLC,A,A7,,3,2024-04-16T19:58:00+00:00,2024-04-16T19:58:00+00:00,2024-04-16T20:01:00+00:00,2024-04-16T20:01:00+00:00,2024-04-16T20:01:00+00:00,None,None,None,None
2024-04-16DL2792None,2024-04-16,landed,2792,DL2792,DAL2792,Delta Air Lines,DL,DAL,Orlando International,America/New_York,MCO,KMCO,B,77,29,2024-04-16T19:20:00+00:00,2024-04-16T19:20:00+00:00,2024-04-16T19:49:00+00:00,2024-04-16T19:49:00+00:00,2024-04-16T19:49:00+00:00,Salt Lake City International,America/Denver,SLC,KSLC,2,A1,,2,2024-04-16T22:15:00+00:00,2024-04-16T22:15:00+00:00,2024-04-16T22:16:00+00:00,2024-04-16T22:16:00+00:00,2024-04-16T22:16:00+00:00,None,None,None,None
2024-04-16DL2729A319,2024-04-16,landed,2729,DL2729,DAL2729,Delta Air Lines,DL,DAL,Orlando International,America/New_York,MCO,KMCO,B,74,26,2024-04-16T19:45:00+00:00,2024-04-16T19:45:00+00:00,2024-04-16T20:10:00+00:00,2024-04-16T20:10:00+00:00,2024-04-16T20:10:00+00:00,Ronald Reagan Washington National Airport,America/New_York,DCA,KDCA,2,B20,,15,2024-04-16T22:00:00+00:00,2024-04-16T22:00:00+00:00,2024-04-16T22:14:00+00:00,2024-04-16T22:14:00+00:00,2024-04-16T22:14:00+00:00,N366NB,A319,A319,A423C4
2024-04-16DL7183None,2024-04-16,landed,7183,DL7183,DAL7183,Delta Air Lines,DL,DAL,Orlando International,America/New_York,MCO,KMCO,B,92,20,2024-04-16T20:00:00+00:00,2024-04-16T20:00:00+00:00,2024-04-16T20:19:00+00:00,2024-04-16T20:19:00+00:00,2024-04-16T20:19:00+00:00,Lester B. Pearson International,America/Toronto,YYZ,CYYZ,3,C24,11,,2024-04-16T22:56:00+00:00,2024-04-16T22:56:00+00:00,2024-04-16T22:44:00+00:00,2024-04-16T22:44:00+00:00,2024-04-16T22:44:00+00:00,None,None,None,None
2024-04-16DL5972None,2024-04-16,landed,5972,DL5972,DAL5972,Delta Air Lines,DL,DAL,Orlando International,America/New_York,MCO,KMCO,B,86,37,2024-04-16T19:55:00+00:00,2024-04-16T19:55:00+00:00,2024-04-16T20:31:00+00:00,2024-04-16T20:31:00+00:00,2024-04-16T20:31:00+00:00,Heathrow,Europe/London,LHR,EGLL,3,,,15,2024-04-17T09:15:00+00:00,2024-04-17T09:15:00+00:00,2024-04-17T09:29:00+00:00,2024-04-17T09:29:00+00:00,2024-04-17T09:29:00+00:00,None,None,None,None
2024-04-16DL2705A321,2024-04-16,landed,2705,DL2705,DAL2705,Delta Air Lines,DL,DAL,Orlando International,America/New_York,MCO,KMCO,B,71,8,2024-04-16T19:55:00+00:00,2024-04-16T19:55:00+00:00,2024-04-16T20:02:00+00:00,2024-04-16T20:02:00+00:00,2024-04-16T20:02:00+00:00,La Guardia,America/New_York,LGA,KLGA,C,88,3,,2024-04-16T22:38:00+00:00,2024-04-16T22:38:00+00:00,2024-04-16T22:15:00+00:00,2024-04-16T22:15:00+00:00,2024-04-16T22:15:00+00:00,N361DN,A321,A321,A4105B
2024-04-16DL2170None,2024-04-16,landed,2170,DL2170,DAL2170,Delta Air Lines,DL,DAL,Orlando International,America/New_York,MCO,KMCO,B,78,4,2024-04-16T19:55:00+00:00,2024-04-16T19:55:00+00:00,2024-04-16T19:58:00+00:00,2024-04-16T19:58:00+00:00,2024-04-16T19:58:00+00:00,John F Kennedy International,America/New_York,JFK,KJFK,4,A14,T4,,2024-04-16T22:44:00+00:00,2024-04-16T22:44:00+00:00,2024-04-16T22:22:00+00:00,2024-04-16T22:22:00+00:00,2024-04-16T22:22:00+00:00,None,None,None,None
2024-04-16DL1497None,2024-04-16,landed,1497,DL1497,DAL1497,Delta Air Lines,DL,DAL,Orlando International,America/New_York,MCO,KMCO,B,75,25,2024-04-16T19:50:00+00:00,2024-04-16T19:50:00+00:00,2024-04-16T20:15:00+00:00,2024-04-16T20:15:00+00:00,2024-04-16T20:15:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,A5,9,,2024-04-16T21:30:00+00:00,2024-04-16T21:30:00+00:00,2024-04-16T21:21:00+00:00,2024-04-16T21:21:00+00:00,2024-04-16T21:21:00+00:00,None,None,None,None
2024-04-16DL7862None,2024-04-16,landed,7862,DL7862,DAL7862,Delta Air Lines,DL,DAL,Chicago O'hare International,America/Chicago,ORD,KORD,5,,9,2024-04-16T12:20:00+00:00,2024-04-16T12:20:00+00:00,2024-04-16T12:29:00+00:00,2024-04-16T12:29:00+00:00,2024-04-16T12:29:00+00:00,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,252,9,,2024-04-17T16:50:00+00:00,2024-04-17T16:50:00+00:00,2024-04-17T16:24:00+00:00,2024-04-17T16:24:00+00:00,2024-04-17T16:24:00+00:00,None,None,None,None
2024-04-16DL1359BCS3,2024-04-16,landed,1359,DL1359,DAL1359,Delta Air Lines,DL,DAL,Chicago O'hare International,America/Chicago,ORD,KORD,5,M10,68,2024-04-16T18:50:00+00:00,2024-04-16T18:50:00+00:00,2024-04-16T19:57:00+00:00,2024-04-16T19:57:00+00:00,2024-04-16T19:57:00+00:00,Seattle-Tacoma International,America/Los_Angeles,SEA,KSEA,B,A2,4,19,2024-04-16T21:35:00+00:00,2024-04-16T21:35:00+00:00,2024-04-16T21:54:00+00:00,2024-04-16T21:54:00+00:00,2024-04-16T21:54:00+00:00,N309DU,BCS3,BCS3,A3411F
2024-04-16DL5516None,2024-04-16,scheduled,5516,DL5516,DAL5516,Delta Air Lines,DL,DAL,Gerald R. Ford International,America/Detroit,GRR,KGRR,,,,2024-04-16T18:28:00+00:00,2024-04-16T18:28:00+00:00,,,,Chicago O'hare International,America/Chicago,ORD,KORD,2,F22,,,2024-04-16T18:40:00+00:00,2024-04-16T18:40:00+00:00,,,,None,None,None,None
2024-04-16DL7101None,2024-04-16,landed,7101,DL7101,DAL7101,Delta Air Lines,DL,DAL,Calgary International Airport,America/Edmonton,YYC,CYYC,,B36,13,2024-04-16T16:45:00+00:00,2024-04-16T16:45:00+00:00,2024-04-16T16:58:00+00:00,2024-04-16T16:58:00+00:00,2024-04-16T16:58:00+00:00,Fort St John,America/Dawson_Creek,YXJ,CYXJ,MA,2,,,2024-04-16T17:30:00+00:00,2024-04-16T17:30:00+00:00,2024-04-16T17:16:00+00:00,2024-04-16T17:16:00+00:00,2024-04-16T17:16:00+00:00,None,None,None,None
2024-04-16DL2780B712,2024-04-16,landed,2780,DL2780,DAL2780,Delta Air Lines,DL,DAL,Love Field,America/Chicago,DAL,KDAL,1,11,11,2024-04-16T18:35:00+00:00,2024-04-16T18:35:00+00:00,2024-04-16T18:45:00+00:00,2024-04-16T18:45:00+00:00,2024-04-16T18:45:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,D11,2,,2024-04-16T21:39:00+00:00,2024-04-16T21:39:00+00:00,2024-04-16T21:15:00+00:00,2024-04-16T21:15:00+00:00,2024-04-16T21:15:00+00:00,N965AT,B712,B712,AD6ECB
2024-04-16DL720BCS1,2024-04-16,landed,720,DL720,DAL720,Delta Air Lines,DL,DAL,San Francisco International,America/Los_Angeles,SFO,KSFO,2,C11,15,2024-04-16T17:08:00+00:00,2024-04-16T17:08:00+00:00,2024-04-16T17:23:00+00:00,2024-04-16T17:23:00+00:00,2024-04-16T17:23:00+00:00,Salt Lake City International,America/Denver,SLC,KSLC,A,A13,,,2024-04-16T20:04:00+00:00,2024-04-16T20:04:00+00:00,2024-04-16T19:42:00+00:00,2024-04-16T19:42:00+00:00,2024-04-16T19:42:00+00:00,N119DU,BCS1,BCS1,A04E00
2024-04-16DL3879None,2024-04-16,landed,3879,DL3879,DAL3879,Delta Air Lines,DL,DAL,San Francisco International,America/Los_Angeles,SFO,KSFO,2,C3,26,2024-04-16T16:40:00+00:00,2024-04-16T16:40:00+00:00,2024-04-16T17:06:00+00:00,2024-04-16T17:06:00+00:00,2024-04-16T17:06:00+00:00,Seattle-Tacoma International,America/Los_Angeles,SEA,KSEA,B,A2,6,,2024-04-16T18:57:00+00:00,2024-04-16T18:57:00+00:00,2024-04-16T18:47:00+00:00,2024-04-16T18:47:00+00:00,2024-04-16T18:47:00+00:00,None,None,None,None
2024-04-16DL6788None,2024-04-16,landed,6788,DL6788,DAL6788,Delta Air Lines,DL,DAL,Honolulu International,Pacific/Honolulu,HNL,PHNL,1,A17,6,2024-04-16T21:05:00+00:00,2024-04-16T21:05:00+00:00,2024-04-16T21:10:00+00:00,2024-04-16T21:10:00+00:00,2024-04-16T21:10:00+00:00,Kahului,Pacific/Honolulu,OGG,PHOG,2,17,,,2024-04-16T21:46:00+00:00,2024-04-16T21:46:00+00:00,2024-04-16T21:32:00+00:00,2024-04-16T21:32:00+00:00,2024-04-16T21:32:00+00:00,None,None,None,None
2024-04-16DL5789None,2024-04-16,landed,5789,DL5789,DAL5789,Delta Air Lines,DL,DAL,Ronald Reagan Washington National Airport,America/New_York,DCA,KDCA,2,B21,11,2024-04-16T19:10:00+00:00,2024-04-16T19:10:00+00:00,2024-04-16T19:20:00+00:00,2024-04-16T19:20:00+00:00,2024-04-16T19:20:00+00:00,La Guardia,America/New_York,LGA,KLGA,C,69,5,,2024-04-16T20:23:00+00:00,2024-04-16T20:23:00+00:00,2024-04-16T20:00:00+00:00,2024-04-16T20:00:00+00:00,2024-04-16T20:00:00+00:00,None,None,None,None
2024-04-16DL8542None,2024-04-16,landed,8542,DL8542,DAL8542,Delta Air Lines,DL,DAL,Charles De Gaulle,Europe/Paris,CDG,LFPG,2E,M43,34,2024-04-16T10:20:00+00:00,2024-04-16T10:20:00+00:00,2024-04-16T10:54:00+00:00,2024-04-16T10:54:00+00:00,2024-04-16T10:54:00+00:00,Ivato International Airport,Indian/Antananarivo,TNR,FMMI,1A,,,,2024-04-16T22:10:00+00:00,2024-04-16T22:10:00+00:00,2024-04-16T22:00:00+00:00,2024-04-16T22:00:00+00:00,2024-04-16T22:00:00+00:00,None,None,None,None
2024-04-16DL1001None,2024-04-16,landed,1001,DL1001,DAL1001,Delta Air Lines,DL,DAL,Piedmont Triad International,America/New_York,GSO,KGSO,,29,13,2024-04-16T19:58:00+00:00,2024-04-16T19:58:00+00:00,2024-04-16T19:54:00+00:00,2024-04-16T19:54:00+00:00,2024-04-16T19:54:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,D6,2,,2024-04-16T21:21:00+00:00,2024-04-16T21:21:00+00:00,2024-04-16T20:49:00+00:00,2024-04-16T20:49:00+00:00,2024-04-16T20:49:00+00:00,None,None,None,None
2024-04-16DL6148None,2024-04-16,unknown,6148,DL6148,DAL6148,Delta Air Lines,DL,DAL,Jose Maria Cordova,America/Bogota,MDE,SKRG,1,5,,2024-04-16T18:34:00+00:00,2024-04-16T18:34:00+00:00,,,,El Nuevo Dorado International,America/Bogota,BOG,SKBO,1,,09,,2024-04-16T19:29:00+00:00,2024-04-16T19:29:00+00:00,,,,None,None,None,None
2024-04-16DL5288None,2024-04-16,landed,5288,DL5288,DAL5288,Delta Air Lines,DL,DAL,Ronald Reagan Washington National Airport,America/New_York,DCA,KDCA,2,B20,9,2024-04-16T19:45:00+00:00,2024-04-16T19:45:00+00:00,2024-04-16T19:54:00+00:00,2024-04-16T19:54:00+00:00,2024-04-16T19:54:00+00:00,Cincinnati/Northern Kentucky,America/New_York,CVG,KCVG,3,B19,1,,2024-04-16T21:28:00+00:00,2024-04-16T21:28:00+00:00,2024-04-16T21:03:00+00:00,2024-04-16T21:03:00+00:00,2024-04-16T21:03:00+00:00,None,None,None,None
2024-04-16DL2329B739,2024-04-16,landed,2329,DL2329,DAL2329,Delta Air Lines,DL,DAL,Norfolk International Airport,America/New_York,ORF,KORF,,B23,6,2024-04-16T19:29:00+00:00,2024-04-16T19:29:00+00:00,2024-04-16T19:35:00+00:00,2024-04-16T19:35:00+00:00,2024-04-16T19:35:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,A16,8,,2024-04-16T21:28:00+00:00,2024-04-16T21:28:00+00:00,2024-04-16T20:54:00+00:00,2024-04-16T20:54:00+00:00,2024-04-16T20:54:00+00:00,N952DZ,B739,B739,AD3C78
2024-04-16DL2635None,2024-04-16,landed,2635,DL2635,DAL2635,Delta Air Lines,DL,DAL,Sarasota/Bradenton International,America/New_York,SRQ,KSRQ,,B6,10,2024-04-16T19:33:00+00:00,2024-04-16T19:33:00+00:00,2024-04-16T19:43:00+00:00,2024-04-16T19:43:00+00:00,2024-04-16T19:43:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,C52,1,,2024-04-16T21:17:00+00:00,2024-04-16T21:17:00+00:00,2024-04-16T20:54:00+00:00,2024-04-16T20:54:00+00:00,2024-04-16T20:54:00+00:00,None,None,None,None
2024-04-16DL573None,2024-04-16,landed,573,DL573,DAL573,Delta Air Lines,DL,DAL,"Jacksonville,",America/New_York,JAX,KJAX,,A7,46,2024-04-16T19:50:00+00:00,2024-04-16T19:50:00+00:00,2024-04-16T20:36:00+00:00,2024-04-16T20:36:00+00:00,2024-04-16T20:36:00+00:00,Logan International,America/New_York,BOS,KBOS,A,A20,4,21,2024-04-16T22:31:00+00:00,2024-04-16T22:31:00+00:00,2024-04-16T22:52:00+00:00,2024-04-16T22:52:00+00:00,2024-04-16T22:52:00+00:00,None,None,None,None
2024-04-16DL1742None,2024-04-16,landed,1742,DL1742,DAL1742,Delta Air Lines,DL,DAL,Orlando International,America/New_York,MCO,KMCO,B,72,20,2024-04-16T18:30:00+00:00,2024-04-16T18:30:00+00:00,2024-04-16T18:50:00+00:00,2024-04-16T18:50:00+00:00,2024-04-16T18:50:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,A18,8,,2024-04-16T20:10:00+00:00,2024-04-16T20:10:00+00:00,2024-04-16T19:53:00+00:00,2024-04-16T19:53:00+00:00,2024-04-16T19:53:00+00:00,None,None,None,None
2024-04-16DL6201None,2024-04-16,scheduled,6201,DL6201,DAL6201,Delta Air Lines,DL,DAL,Rafael Nunez,America/Bogota,CTG,SKCG,1,4,89,2024-04-16T18:17:00+00:00,2024-04-16T18:17:00+00:00,2024-04-16T19:46:00+00:00,2024-04-16T19:46:00+00:00,2024-04-16T19:46:00+00:00,El Nuevo Dorado International,America/Bogota,BOG,SKBO,1,,07,69,2024-04-16T19:45:00+00:00,2024-04-16T19:45:00+00:00,,,,None,None,None,None
2024-04-16DL424None,2024-04-16,landed,424,DL424,DAL424,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,B20,45,2024-04-16T19:59:00+00:00,2024-04-16T19:59:00+00:00,2024-04-16T20:43:00+00:00,2024-04-16T20:43:00+00:00,2024-04-16T20:43:00+00:00,Denver International,America/Denver,DEN,KDEN,N,A53,10,,2024-04-16T22:46:00+00:00,2024-04-16T22:46:00+00:00,2024-04-16T22:27:00+00:00,2024-04-16T22:27:00+00:00,2024-04-16T22:27:00+00:00,None,None,None,None
2024-04-16DL4990None,2024-04-16,landed,4990,DL4990,DAL4990,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,A16,19,2024-04-16T19:56:00+00:00,2024-04-16T19:56:00+00:00,2024-04-16T20:15:00+00:00,2024-04-16T20:15:00+00:00,2024-04-16T20:15:00+00:00,"Charleston, AFB Municipal",America/New_York,CHS,KCHS,5,A1,,,2024-04-16T22:25:00+00:00,2024-04-16T22:25:00+00:00,2024-04-16T21:42:00+00:00,2024-04-16T21:42:00+00:00,2024-04-16T21:42:00+00:00,None,None,None,None
2024-04-16DL994None,2024-04-16,landed,994,DL994,DAL994,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,A11,46,2024-04-16T19:55:00+00:00,2024-04-16T19:55:00+00:00,2024-04-16T20:41:00+00:00,2024-04-16T20:41:00+00:00,2024-04-16T20:41:00+00:00,Portland International,America/Los_Angeles,PDX,KPDX,1,D5,8,,2024-04-16T23:20:00+00:00,2024-04-16T23:20:00+00:00,2024-04-16T23:04:00+00:00,2024-04-16T23:04:00+00:00,2024-04-16T23:04:00+00:00,None,None,None,None
2024-04-16DL2190B739,2024-04-16,landed,2190,DL2190,DAL2190,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,B27,63,2024-04-16T19:45:00+00:00,2024-04-16T19:45:00+00:00,2024-04-16T20:47:00+00:00,2024-04-16T20:47:00+00:00,2024-04-16T20:47:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,T4,1,1,2024-04-16T22:30:00+00:00,2024-04-16T22:30:00+00:00,2024-04-16T22:27:00+00:00,2024-04-16T22:27:00+00:00,2024-04-16T22:27:00+00:00,N877DN,B739,B739,AC10AF
2024-04-16DL3700E75L,2024-04-16,landed,3700,DL3700,DAL3700,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,A10,28,2024-04-16T19:40:00+00:00,2024-04-16T19:40:00+00:00,2024-04-16T20:07:00+00:00,2024-04-16T20:07:00+00:00,2024-04-16T20:07:00+00:00,Nashville International,America/Chicago,BNA,KBNA,4,B10,,,2024-04-16T21:28:00+00:00,2024-04-16T21:28:00+00:00,2024-04-16T20:58:00+00:00,2024-04-16T20:58:00+00:00,2024-04-16T20:58:00+00:00,N242SY,E75L,E75L,A23914
2024-04-16DL1None,2024-04-16,landed,1,DL1,DAL1,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,B22,45,2024-04-16T19:40:00+00:00,2024-04-16T19:40:00+00:00,2024-04-16T20:24:00+00:00,2024-04-16T20:24:00+00:00,2024-04-16T20:24:00+00:00,Heathrow,Europe/London,LHR,EGLL,3,19,01,,2024-04-17T08:05:00+00:00,2024-04-17T08:05:00+00:00,2024-04-17T07:43:00+00:00,2024-04-17T07:43:00+00:00,2024-04-17T07:43:00+00:00,None,None,None,None
2024-04-16DL5323None,2024-04-16,landed,5323,DL5323,DAL5323,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,A17,15,2024-04-16T19:35:00+00:00,2024-04-16T19:35:00+00:00,2024-04-16T19:50:00+00:00,2024-04-16T19:50:00+00:00,2024-04-16T19:50:00+00:00,Charlotte Douglas,America/New_York,CLT,KCLT,B,A11,2,,2024-04-16T21:57:00+00:00,2024-04-16T21:57:00+00:00,2024-04-16T21:09:00+00:00,2024-04-16T21:09:00+00:00,2024-04-16T21:09:00+00:00,None,None,None,None
2024-04-16DL3686E75L,2024-04-16,landed,3686,DL3686,DAL3686,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,A19,37,2024-04-16T19:35:00+00:00,2024-04-16T19:35:00+00:00,2024-04-16T20:11:00+00:00,2024-04-16T20:11:00+00:00,2024-04-16T20:11:00+00:00,Chicago O'hare International,America/Chicago,ORD,KORD,5,M3,11,,2024-04-16T21:34:00+00:00,2024-04-16T21:34:00+00:00,2024-04-16T21:18:00+00:00,2024-04-16T21:18:00+00:00,2024-04-16T21:18:00+00:00,N242SY,E75L,E75L,A23914
2024-04-16DL48A339,2024-04-16,landed,48,DL48,DAL48,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,B32,38,2024-04-16T19:35:00+00:00,2024-04-16T19:35:00+00:00,2024-04-16T20:13:00+00:00,2024-04-16T20:13:00+00:00,2024-04-16T20:13:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,1,D3,,,2024-04-17T09:15:00+00:00,2024-04-17T09:15:00+00:00,2024-04-17T08:49:00+00:00,2024-04-17T08:49:00+00:00,2024-04-17T08:49:00+00:00,N408DX,A339,A339,A4CABA
2024-04-16DL5144None,2024-04-16,landed,5144,DL5144,DAL5144,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,B48,17,2024-04-16T19:30:00+00:00,2024-04-16T19:30:00+00:00,2024-04-16T19:46:00+00:00,2024-04-16T19:46:00+00:00,2024-04-16T19:46:00+00:00,Norfolk International Airport,America/New_York,ORF,KORF,2,B21,,,2024-04-16T21:15:00+00:00,2024-04-16T21:15:00+00:00,2024-04-16T20:37:00+00:00,2024-04-16T20:37:00+00:00,2024-04-16T20:37:00+00:00,None,None,None,None
2024-04-16DL262A333,2024-04-16,landed,262,DL262,DAL262,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,B39,28,2024-04-16T19:30:00+00:00,2024-04-16T19:30:00+00:00,2024-04-16T19:58:00+00:00,2024-04-16T19:58:00+00:00,2024-04-16T19:58:00+00:00,Charles De Gaulle,Europe/Paris,CDG,LFPG,2E,,31,,2024-04-17T09:15:00+00:00,2024-04-17T09:15:00+00:00,2024-04-17T08:39:00+00:00,2024-04-17T08:39:00+00:00,2024-04-17T08:39:00+00:00,N813NW,A333,A333,AB15C2
2024-04-16DL5709None,2024-04-16,landed,5709,DL5709,DAL5709,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,A12,20,2024-04-16T19:29:00+00:00,2024-04-16T19:29:00+00:00,2024-04-16T19:48:00+00:00,2024-04-16T19:48:00+00:00,2024-04-16T19:48:00+00:00,Ronald Reagan Washington National Airport,America/New_York,DCA,KDCA,2,B22,,,2024-04-16T21:08:00+00:00,2024-04-16T21:08:00+00:00,2024-04-16T20:29:00+00:00,2024-04-16T20:29:00+00:00,2024-04-16T20:29:00+00:00,None,None,None,None
2024-04-16DL4966CRJ9,2024-04-16,landed,4966,DL4966,DAL4966,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,A15,24,2024-04-16T19:29:00+00:00,2024-04-16T19:29:00+00:00,2024-04-16T19:52:00+00:00,2024-04-16T19:52:00+00:00,2024-04-16T19:52:00+00:00,Savannah/Hilton Head,America/New_York,SAV,KSAV,S,13,,,2024-04-16T22:09:00+00:00,2024-04-16T22:09:00+00:00,2024-04-16T21:28:00+00:00,2024-04-16T21:28:00+00:00,2024-04-16T21:28:00+00:00,N927XJ,CRJ9,CRJ9,ACDA41
2024-04-16DL5314CRJ9,2024-04-16,landed,5314,DL5314,DAL5314,Delta Air Lines,DL,DAL,Lambert-St. Louis International,America/Chicago,STL,KSTL,1,A8,58,2024-04-16T18:15:00+00:00,2024-04-16T18:15:00+00:00,2024-04-16T19:12:00+00:00,2024-04-16T19:12:00+00:00,2024-04-16T19:12:00+00:00,La Guardia,America/New_York,LGA,KLGA,C,64,5,17,2024-04-16T21:47:00+00:00,2024-04-16T21:47:00+00:00,2024-04-16T22:04:00+00:00,2024-04-16T22:04:00+00:00,2024-04-16T22:04:00+00:00,N138EV,CRJ9,CRJ9,A09961
2024-04-16DL5356None,2024-04-16,landed,5356,DL5356,DAL5356,Delta Air Lines,DL,DAL,Lambert-St. Louis International,America/Chicago,STL,KSTL,1,A2,11,2024-04-16T18:10:00+00:00,2024-04-16T18:10:00+00:00,2024-04-16T18:20:00+00:00,2024-04-16T18:20:00+00:00,2024-04-16T18:20:00+00:00,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A47,5,,2024-04-16T20:48:00+00:00,2024-04-16T20:48:00+00:00,2024-04-16T20:21:00+00:00,2024-04-16T20:21:00+00:00,2024-04-16T20:21:00+00:00,None,None,None,None
2024-04-16DL5756None,2024-04-16,landed,5756,DL5756,DAL5756,Delta Air Lines,DL,DAL,La Guardia,America/New_York,LGA,KLGA,C,97,16,2024-04-16T17:00:00+00:00,2024-04-16T17:00:00+00:00,2024-04-16T17:15:00+00:00,2024-04-16T17:15:00+00:00,2024-04-16T17:15:00+00:00,Logan International,America/New_York,BOS,KBOS,A,A5,1,,2024-04-16T18:25:00+00:00,2024-04-16T18:25:00+00:00,2024-04-16T17:52:00+00:00,2024-04-16T17:52:00+00:00,2024-04-16T17:52:00+00:00,None,None,None,None
2024-04-16DL6244None,2024-04-16,landed,6244,DL6244,DAL6244,Delta Air Lines,DL,DAL,Camilo Dazo,America/Bogota,CUC,SKCC,1,6,24,2024-04-16T18:39:00+00:00,2024-04-16T18:39:00+00:00,2024-04-16T19:02:00+00:00,2024-04-16T19:02:00+00:00,2024-04-16T19:02:00+00:00,El Nuevo Dorado International,America/Bogota,BOG,SKBO,1,,08,3,2024-04-16T19:50:00+00:00,2024-04-16T19:50:00+00:00,2024-04-16T19:53:00+00:00,2024-04-16T19:53:00+00:00,2024-04-16T19:53:00+00:00,None,None,None,None
